body,title,url
"El celular es una de las herramientas más importantes de cualquier persona en la actualidad; ya sea para entretenerse, estar conectado con sus seres queridos o trabajar. Es difícil pensar en la vida sin un dispositivo que reúna todas estas características en un pequeño cuerpo metálico (o de plástico). Y, aunque la tendencia de uso de los celulares venía en aumento, desde que se inició la cuarentena se ha visto un crecimiento exponencial del tiempo que se está conectado.","Celular para teletrabajo, más que un dispositivo para recibir llamadas",https://www.eltiempo.com//tecnosfera/novedades-tecnologia/aplicaciones-y-funciones-del-celular-que-lo-haran-mas-productivo-512096
"Aprendidas las lecciones que dejó el día sin IVA, no solo en cuanto a contar con una operación más ordenada y coordinada, bajo la batuta de los alcaldes de cada ciudad y población, sino también adoptar mecanismos para agilizar las compras y las transacciones, el país se alista para la segunda de estas jornadas en el año, que será el próximo viernes 3 de julio. (Le recomendamos: Así puede consultar su saldo para los giros del ingreso solidario)",Los ajustes que traería la segunda jornada sin IVA de este viernes,https://www.eltiempo.com//economia/sectores/dia-sin-iva-medidas-para-evitar-problemas-con-la-segunda-jornada-en-colombia-511920
"Atalanta sigue ganando a ritmo colombiano. Este domingo el equipo italiano se impuso 1-3 al Udinese con goles de Duván Zapata y de Luis Fernando Muriel, este último anotando dos de los goles más bonitos del fin de semana.",Doblete de Muriel: ¡tremendos goles del colombiano con Atalanta!,https://www.eltiempo.com//deportes/futbol-internacional/video-goles-luis-fernando-muriel-en-el-udinese-vs-atalanta-512146
"El jueves pasado, el Departamento Administrativo Nacional de Estadística (Dane) dio a conocer los datos vitales para el primer trimestre del 2020, en un informe que era esperado para saber, entre otras cosas, el exceso de mortalidad en Colombia en medio de la pandemia de covid-19, un indicador vital dentro de las estadísticas de un país.",Muertes por covid serían más que las oficiales en Colombia,https://www.eltiempo.com//salud/coronavirus-cifras-y-datos-de-muertes-sospechosas-por-covid-19-en-colombia-512056
"Jinetes del paraíso es un documental dirigido por Talía Osorio Cardona que presenta, a través de un trabajo de más de una década, la riqueza de los Llanos Orientales al mundo. Su narrador es Cholo Valderrama, un jinete y músico cuya pasión por su tierra lo ha convertido, más que un vocero de esa región, en un rapsoda de la Orinoquia colombiana.","Cholo Valderrama, un jinete del paraíso",https://www.eltiempo.com//cultura/musica-y-libros/entrevista-a-cholo-valderrama-por-alejandro-marin-511788
"Recientemente, Baran Bo Odar y Jantje Friese, los artífices de la serie alemana 'Dark', confesaron que eran pesimistas frente al éxito y alcance de su propuesta televisiva: una aventura paranormal, con narrativa que requería una mayor atención y un historia que no sigue los pasos cómodos para agradar, pero que en este momento es una de las producciones europeas más queridas por el público de la plataforma de Netflix.",La serie de Netflix ‘Dark’ se despide con más oscuridad y complejidad,https://www.eltiempo.com//cultura/cine-y-tv/netflix-y-la-temporada-final-de-dark-la-serie-que-embrujo-al-mundo-511766
"Real Madrid visita al español, partido por la fecha 32 de la Liga de Epaña, en la que es segundo con 68 puntos, a uno del Barcelona. James Rodríguez es suplente. ",EN VIVO: siga el minuto a minuto del partido Español vs. Real Madrid,https://www.eltiempo.com//deportes/futbol-internacional/en-vivo-espanol-vs-real-madrid-fecha-32-de-la-liga-de-espana-512144
Las autoridades dispusieron investigaciones para determinar la procededencia y los móviles de los autores de estas muertes violentas. Hasta ahora no se ha encontrado conexión entre los casos.,En un día fueron asesinadas cuatro mujeres en el Valle del Cauca,https://www.eltiempo.com//colombia/cali/cuatro-sicariatos-de-mujeres-en-el-valle-del-cauca-en-un-dia-511780
"En Asia, China ejercita su músculo, Japón regresa a la arena militar, Corea del Norte está sin líder, India es apabullada por China. Trump y Putin, los dos en trance de reelección, no son instancia confiable para la tranquilidad global, ni siquiera en Venezuela.",,https://www.eltiempo.com//opinion/columnistas/luis-carlos-villegas/rayos-en-asia-truenos-en-america-columna-de-luis-carlos-villegas-511990
"¿Sergio Fajardo, candidato a la presidencia de la República, es un hombre “tibio” como dicen sus oponentes? El exgobernador de Antioquia y exalcalde de Medellín se apresura a responder: “No voy a perder tiempo en peloteras e insultos y ofensas para mostrarme como un valiente”.(Le recomendamos: Supuestos 'hackers' de Anonymous habrían tumbado sitios web de Uribe)",‘El Centro Democrático no va a continuar en el poder’: Sergio Fajardo,https://www.eltiempo.com/politica/partidos-politicos/sergio-fajardo-le-pide-a-alvaro-uribe-que-se-retire-y-habla-de-su-campana-a-la-presidencia-en-2022-511978
"La alcaldesa Claudia López anunció que, como parte de las medidas adoptadas en la ciudad por el aumento de casos de covid-19, se declara la alerta naranja en el Portal Américas de TransMilenio. (Le recomendamos: Claudia López pedirá autorización para declarar cuarentena estricta en Bogotá)",Las tres estaciones de TM que se cerrarán por alto riesgo de contagio,https://www.eltiempo.com//bogota/coronavirus-en-bogota-estaciones-que-se-cerraran-por-riesgo-de-contagio-512050
"Miley Cyrus, Shakira, J Balvin, Coldplay, Justin Bieber, Gustavo Dudamel y una decena de otros artistas participaron este sábado en una transmisión global para urgir a los líderes mundiales el desarrollo y la distribución equitativa ""entre todos y en todas partes"" de tratamientos y vacunas contra el COVID-19.","Shakira, J Balvin y otros piden tratamiento igualitario de covid",https://www.eltiempo.com//cultura/gente/shakira-y-j-balvin-en-el-evento-the-global-goal-unife-for-our-future-512032
"En pleno escándalo del espionaje ilegal por parte de miembros del Ejército, el comandante de esa institución, general Eduardo Enrique Zapateiro, recibió una notificación del delegado para el sector Defensa y Seguridad de la Contraloría General, con fecha del 8 de mayo de 2020.En esta se le notificó a Zapateiro que se acababa de abrir una investigación fiscal por la millonaria reubicación, modernización y ampliación de la planta de combustible, ubicada en el Campo Aéreo de Tolemaida.",Pagaron $16.000 millones por planta para aviación militar que no opera,https://www.eltiempo.com/unidad-investigativa/ejercito-paga-16-000-millones-por-planta-de-combustible-para-aviacion-militar-que-no-esta-operando-512000
"Primero fue Nicolás Maduro y luego, Manuel Cristopher Figuera, general del Ejército venezolano en el exilio. Ambos han dicho que fichas del régimen venezolano tienen infiltrados a miembros de las Fuerzas Armadas de Colombia.Incluso, Jorge Rodríguez, ministro de Comunicaciones del régimen, aseguró que, por esa vía, lograron desarticular la operación de mercenarios contra Maduro (de marzo pasado), bautizada ‘Gedeón’ y calificada por algunos como un fiasco y por otros como un montaje. ",El rastro de Álex Saab en el espionaje venezolano a Colombia,https://www.eltiempo.com//unidad-investigativa/alex-saab-el-rastro-del-espionaje-venezolano-en-colombia-512014
"¿Sergio Fajardo, candidato a la presidencia de la República, es un hombre “tibio” como dicen sus oponentes? El exgobernador de Antioquia y exalcalde de Medellín se apresura a responder: “No voy a perder tiempo en peloteras e insultos y ofensas para mostrarme como un valiente”.(Le recomendamos: Supuestos 'hackers' de Anonymous habrían tumbado sitios web de Uribe)",‘El Centro Democrático no va a continuar en el poder’: Sergio Fajardo,https://www.eltiempo.com//politica/partidos-politicos/sergio-fajardo-le-pide-a-alvaro-uribe-que-se-retire-y-habla-de-su-campana-a-la-presidencia-en-2022-511978
"Primero fue Nicolás Maduro y luego, Manuel Cristopher Figuera, general del Ejército venezolano en el exilio. Ambos han dicho que fichas del régimen venezolano tienen infiltrados a miembros de las Fuerzas Armadas de Colombia.Incluso, Jorge Rodríguez, ministro de Comunicaciones del régimen, aseguró que, por esa vía, lograron desarticular la operación de mercenarios contra Maduro (de marzo pasado), bautizada ‘Gedeón’ y calificada por algunos como un fiasco y por otros como un montaje. ",El rastro de Álex Saab en el espionaje venezolano a Colombia,https://www.eltiempo.com/unidad-investigativa/alex-saab-el-rastro-del-espionaje-venezolano-en-colombia-512014
"El 17 de mayo pasado, por resistirse al hurto de su bicicleta, fue asesinada en Bosa Yenny Cerquera. Tres días después, cuando se estrenaba como domiciliario, le dispararon en el abdomen a Juan Carlos Gálvez por robarle el celular, en Antonio Nariño. El 17 de junio, tres apartamentos de un conjunto residencial fueron robados en Usaquén. Y hubo un asalto de 600 millones de pesos el miércoles pasado a una joyería del centro comercial Gran Estación, en Teusaquillo. Estos son hechos que han puesto en alerta a la ciudadanía y las autoridades. No obstante, en las localidades donde ocurrieron estos casos, y en toda la ciudad, los indicadores delictivos han bajado, a excepción del hurto de bicicletas y la violencia contra las mujeres. ","El rebrote criminal en Bogotá, marcado por golpes grandes",https://www.eltiempo.com//bogota/por-que-ha-aumentado-la-inseguridad-en-bogota-durante-cuarentena-512048
"Les atribuyen, y la inglesa ‘The Economist’ lo recoge, a las fallas del Gobierno mexicano que hoy Latinoamérica sea el centro mundial de la pandemia. Allí están ocupadas más del 90 % de las camas hospitalarias; y el número de muertos registrados se había triplicado a 660 en la primera mitad de junio. ",,https://www.eltiempo.com//opinion/columnistas/maria-isabel-rueda/el-covilexico-columna-de-maria-isabel-rueda-511986
“Las ligas no importan”. Que se lo cuenten a los fans del Liverpool... Los liverpoolianos de cuarenta para abajo bebieron mares y lloraron ríos el jueves por la noche. Llanto de emoción. ¡Qué pandemia ni contagio…! Una vida esperando gritar campeón; por fin se les dio: ¡los Reds son de nuevo los reyes de Inglaterra…! Treinta años después de su última liga,,https://www.eltiempo.com//deportes/futbol-internacional/jorge-barraza-opinion-sobre-el-overpool-y-su-tecnico-juergen-klopp-512002
"El domingo pasado, sobre las cinco de la tarde, una menor de edad de la comunidad embera chamí salió de su casa, en pleno día de mercado, para conseguir unas frutas y no regresó a su vivienda. Al día siguiente fue encontrada sola y llorando cerca del río que pasa por la vereda Santa Cecilia, en el municipio de Pueblo Rico, Risaralda.Una semana después, la menor, que fue violada por un grupo de soldados que prestaban su servicio en el Batallón San Mateo, está bajo protección del Bienestar Familiar en Pereira, parte de su familia tuvo que dejar su casa en Pueblo Rico para acompañarla y apoyarla en la capital del departamento, y siete militares están privados de su libertad en una unidad militar mientras esperan una condena de hasta 30 años de cárcel por su responsabilidad en el atroz hecho.",Las horas claves del caso por violación de niña embera por soldados,https://www.eltiempo.com//justicia/delitos/que-se-sabe-y-que-sigue-en-caso-de-nina-indigena-violada-por-soldados-del-ejercito-511918
"En las últimas semanas hemos recibido varias consultas sobre la situación de los arrendadores y arrendatarios y de las copropiedades después del 30 de junio de 2020.(Lea también: Contracción de la economía será de 5,5 % este año, estima el Gobierno)",Fin de las normas transitorias para la propiedad horizontal,https://www.eltiempo.com//economia/finanzas-personales/normas-para-arrendamiento-y-propiedad-horizontal-a-partir-de-julio-de-2020-en-colombia-511460
"Brasil, el segundo país más afectado en el mundo por la pandemia del coronavirus, apuesta por una solución a largo plazo y de riesgo con el acuerdo anunciado este sábado y que le permitirá producir la vacuna contra la covid-19 que viene siendo experimentada por la Universidad de Oxford.El Ministerio de Salud anunció este sábado haber alcanzado un acuerdo con la Universidad de Oxford y con la farmacéutica AstraZeneca que le permitirá contar con 100 millones de dosis de la vacuna en desarrollo y que, gracias a la transferencia de tecnología, lo habilita a producirla en el país con autonomía. (Le recomendamos: Efectos que posible vacuna contra el covid-19 les causó a voluntarios)",Brasil cierra acuerdo para producir vacuna de Oxford contra covid-19,https://www.eltiempo.com//mundo/latinoamerica/coronavirus-brasil-llega-a-un-acuerdo-con-oxford-para-adquirir-100-millones-de-vacunas-511950
"La Policía Metropolitana de Cali, en una rápida reacción, interceptó el vehículo en el cual estaba siendo transportada una mujer de 40 años en contra de su voluntad por tres hombres.De acuerdo con versiones preliminares, los sujetos habrían amenazado e ingresado a la fuerza al vehículo a la mujer, en la carrera 26 con calle 121, en el oriente de la capital del Valle.(Le recomendamos: En un día fueron asesinadas cuatro mujeres en el Valle del Cauca)",Cae presunta banda de secuestradores de la que hacía parte un policía,https://www.eltiempo.com//colombia/cali/investigan-banda-de-secuestradores-de-la-que-hacia-parte-un-policia-en-cali-511902
"A comienzos de esta semana, El Celler de Can Roca (Girona, España), uno de los restaurantes 'top' del mundo, volvió a abrir sus puertas. Había sido de los primeros de su categoría –tres estrellas Michelin– en cancelar sus reservas y cerrar sus puertas, el 13 de marzo. Su reapertura se dio con expectativa ante los ojos del mundo gastronómico, que teme que la alta cocina se tarde mucho en volver a ser la misma.",Así replantearon su cocina los restaurantes 'top' del mundo,https://www.eltiempo.com//cultura/gastronomia/coronavirus-los-mejores-restaurantes-del-mundo-reabren-con-cambios-512036
"En tiempos donde pareciera que la vida se vuelve monótona, hay quienes nos recuerdan que el mundo vive más de una pandemia, y desde hace siglos. Una tendencia en Twitter hizo que varios usuarios compartieran a las diez mujeres líderes que admiraban y, consideran, están marcando la diferencia en el mundo. En el Reino Unido, el nombre de Sharon Watson se repitió. Además de ser una de las coreógrafas de talla internacional más reconocidas, es un referente en la educación con diversidad.",Diversidad y activismo: las claves de la danzade Sharon Watson,https://www.eltiempo.com//cultura/arte-y-teatro/las-claves-de-la-danza-de-sharon-watson-509254
La asistencia a los cultos religiosos es una de las muchas actividades afectadas por la pandemia del coronavirus que se registra en el país,Eucaristía dominical desde la Catedral de Popayán,https://www.eltiempo.com//vida/religion/eucaristia-domingo-28-de-junio-en-vivo-512080
"“Sé que el mundo se va a acabar / hay que vivir de manera particular. / Ya qué, vive siempre, ama fuerte, yo no sé mañana. / Biutiful, biutiful somos todos”, canta La Ramona en su nueva canción 'Biutiful' en la que el llamado es a entender que la aceptación de la diversidad es la búsqueda real de la igualdad y que hay que vivir la vida, y aun más en estos tiempos de caos. Pero, además, es una canción que marca un antes y un después en la vida de esta joven artista bogotana que conforma la movida de la música independiente colombiana.","La Ramona, cantante bogotana lanza su nueva canción 'Biutiful'",https://www.eltiempo.com//cultura/musica-y-libros/ramona-habla-de-su-nueva-cancion-biutiful-511792
"Desde 2016 se viene hablando de esta alternativa, pero en las últimas semanas el concepto ha tomado mucha fuerza y su eco se escucha en todos los rincones del país. El término ‘catastro’ generalmente está asociado con el cobro de impuestos; sin embargo, va mucho más allá. Es el inventario de los predios y lotes (formales o informales) de un país, y sirve para saber cuántos, dónde y en qué estado se encuentran. ",Tecnología para realizar el Catastro Multipropósito.,https://www.eltiempo.com//contenido-comercial/tecnologia-para-realizar-las-actualizaciones-de-catastro-511576
"La Policía Metropolitana de Cartagena rechazo al comportamiento de los dos uniformados que la noche del sábado provocaron un accidente de tránsito en el barrio Villa Rosita, como consecuencia del estado de alicoramiento en que se encontraban. De acuerdo con el reporte oficial, los funcionarios fueron capturados en flagrancia y recluidos en una celda.",Policías que provocaron accidente en Cartagena deberán pagar daños,https://www.eltiempo.com//colombia/otras-ciudades/policias-implicados-en-accidente-en-cartagena-deberan-pagar-danos-512140
"El pasado 16 de junio, el Ministerio de Salud de Rusia le dio permiso a la Universidad de Sechenov, con sede en Moscú, de probar en humanos su vacuna experimental contra el coronavirus.Dos días después, un grupo de 18 personas recibió las primeras inyecciones de la posible cura. El pasado martes 23 de junio, el fármaco les fue administrado a otros 20 individuos.(Vea: Sugieren que hay un tipo de sangre más propenso a contagios de coronavirus).",Efectos que posible vacuna contra el covid-19 les causó a voluntarios,https://www.eltiempo.com//mundo/europa/covid-19-sintomas-presentados-por-voluntarios-en-vacuna-experimental-511636
"No paran los casos de maltrato infantil en el mundo. Esta vez las autoridades del condado de Henry en Tennessee, EE. UU., hallaron a un pequeño de tan solo 18 meses enjaulado en una perrera de 1.2 metros cuadrados, en medio de sus propias heces, cucarachas, gusanos y roedores. ",Rescatan a niño de 18 meses enjaulado entre cucarachas y roedores,https://www.eltiempo.com//mundo/eeuu-y-canada/rescatan-a-nino-enjaulado-entre-mas-de-600-animales-512070
Lo que se guardó Rudesindo Cantarell Jiménez durante casi una década era la ubicación de uno de los más grandes tesoros energéticos que la naturaleza le dio a México.,El pescador que descubrió el más grande tesoro petrolero de México,https://www.eltiempo.com//economia/sector-financiero/el-pescador-que-descubrio-el-mas-grande-tesoro-petrolero-de-mexico-y-murio-en-el-abandono-512088
"Colombia empieza a ver cómo se duplica el número de muertes diarias. ¿Estamos siquiera cerca del pico de contagio? Además, en este episodio de 'El primer café': Las universidades públicas y privadas del país empiezan a proponer descuentos para evitar la deserción masiva de estudiantes; Gobierno ya habla de reapertura gradual de restaurantes ¿cómo sería? ¿Qué llega a Netflix en julio? Y al final, 'La greca'.",¿Estamos cerca del pico de contagio? / Restaurantes: cómo volver,https://www.eltiempo.com//podcast/el-primer-cafe/pico-de-contagio-y-reapertura-de-restaurantes-temas-de-el-primer-cafe-511396
"Una asamblea de mucha discusión, bastante caliente, como se esperaba, se llevó a cabo este sábado por casi 11 horas, entre los directivos de los 36 equipos del fútbol colombiano, que buscaban definir temas como ratificar el sistema de torneo para la reanudación de los campeonatos de la A y de la B, aclarar el asunto del descenso, además de definir el futuro del contrato de los derechos de la TV internacional.",Al detalle: así fue la larga y 'caliente' asamblea de la Dimayor,https://www.eltiempo.com//deportes/futbol-colombiano/dimayor-conclusiones-de-la-asamblea-para-el-sistema-de-la-liga-betplay-512020
"Estados Unidos atraviesa un momento social que expone no solo el racismo, sino el dominio de la plutocracia y la desigualdad social que vive la clase trabajadora.",El malestar social de la gente común,https://www.eltiempo.com//mundo/eeuu-y-canada/el-malestar-social-de-la-gente-comun-511732
"Aunque en la diligencia de indagatoria -hace tres semanas- María Claudia 'Caya' Daza guardó silencio sobre sus nexos con el oscuro ganadero José 'el Ñeñe' Hernández y los supuestos movimientos de dinero ""por debajo de la mesa"" para la campaña de Iván Duque, este sábado acaba de emitir un comunicado.En este asegura que: ""jamás en mi vida he cometido un acto contrario a la ley, he mantenido siempre un obrar correcto en mi vida familiar, social y pública"". Y sobre Uribe, señala: ""Del expresidente Álvaro Uribe Vélez aprendí el correcto ejercicio de los cargos públicos y el compromiso con la sociedad"". ","'Caya' Daza, clave en la 'Ñeñepolítica', se pronuncia a favor de Uribe",https://www.eltiempo.com//unidad-investigativa/claudia-daza-emite-comunicado-en-apoyo-a-alvaro-uribe-511864
"El pasado 12 de marzo Lina María Arbeláez fue posesionada como la directora del Instituto Colombiano de Bienestar Familiar. A los pocos días se declaraba en el país la emergencia sanitaria, obligando a la entidad a reestructurar en tiempo récord su operación para continuar con la atención de alrededor de 1,7 millones de niños.Pese a que todos los centros de desarrollo infantil, hogares comunitarios y hogares infantiles fueron cerrados para evitar el contagio, la institución continúa prestando sus servicios de alimentación, educación inicial y lucha contra la violencia infantil, todo en condiciones excepcionales provocadas por la pandemia.(Lea también: Menor indígena abusada se encuentra en hogar de paso del ICBF)",‘Jardines infantiles del ICBF seguirán cerrados’,https://www.eltiempo.com//vida/educacion/cuarentena-jardines-infantiles-del-icbf-seguiran-cerrados-511808
"La emergencia que se vive ha dado pie para ver de nuevo historias televisivas que ya son parte del audiovisual colombiano. En tiempos de pandemia y ante la incertidumbre de retomar el trabajo de grabación de series y telenovelas, los canales nacionales han optado por repetir sus producciones más exitosas. Ahora, Caracol retoma 'Rafael Orozco, el ídolo', basada en la vida del músico vallenato, asesinado en junio de 1992.",Alejandro Palacio se reencuentra con su personaje de Rafael Orozco,https://www.eltiempo.com//cultura/cine-y-tv/alejandro-palacio-habla-de-su-papel-en-rafael-orozco-el-idolo-511796
"Luego de la entrevista de James Rodríguez esta semana en la que se sinceró sobre su presente en el Real Madrid, muchos fueron los ecos que tuvieron sus palabras en todo el mundo. En España, aseguran que sus palabras no cayeron bien en la interna de la plantilla del francés Zinedine Zidane.",James deja entrever que se va del Real Madrid y volvió a defenderse,https://www.eltiempo.com//deportes/futbol-internacional/habla-james-rodriguez-de-su-salida-de-real-madrid-y-zinedine-zidane-511868
"Este domingo se celebra el Día Internacional del Orgullo LGBTI como conmemoración de la manifestación que se desató el 28 de junio de 1969 en Nueva York y que marcó el inicio de un movimiento de liberación homosexual.Y aunque este año a causa de la pandemia las festividades preparadas han sido aplazadas, los grupos LBGT realizan desde el sábado en internet un maratón de actividades (Orgullo Global) para visibilizar la lucha por la igualdad de derechos de la comunidad de lesbianas, gais, trasexuales y bisexuales.",La situación de salud y bienestar de la población LGBTI en Colombia,https://www.eltiempo.com//vida/lgbti-informe-sobre-la-situacion-de-la-comunidad-en-colombia-511876
"En pleno escándalo del espionaje ilegal por parte de miembros del Ejército, el comandante de esa institución, general Eduardo Enrique Zapateiro, recibió una notificación del delegado para el sector Defensa y Seguridad de la Contraloría General, con fecha del 8 de mayo de 2020.En esta se le notificó a Zapateiro que se acababa de abrir una investigación fiscal por la millonaria reubicación, modernización y ampliación de la planta de combustible, ubicada en el Campo Aéreo de Tolemaida.",Pagaron $16.000 millones por planta para aviación militar que no opera,https://www.eltiempo.com//unidad-investigativa/ejercito-paga-16-000-millones-por-planta-de-combustible-para-aviacion-militar-que-no-esta-operando-512000
"Un inamovible de la política exterior colombiana desde comienzos del siglo pasado ha sido salvaguardar la buena relación binacional con Estados Unidos. Desde que Marco Fidel Suárez planteó para la política exterior la doctrina ‘respice polum’ (‘Mirar hacia el norte’) en 1918, hemos sido un aliado de primer orden del país del norte en el continente, con la excepción –y con matices– de la administración de Ernesto Samper.",,https://www.eltiempo.com//opinion/editorial/la-estrella-del-norte-editorial-de-el-tiempo-511970
"Con casi 100 días de confinamiento y aislamiento social en el calendario por cuenta de la covid-19, el sindicato de maestros del país, Fecode, quiere sentarse con el Gobierno para formular algunas recomendaciones de cara al segundo semestre de este año.Luisa Fernanda Ospina, secretaria ejecutiva internacional de Fecode, asegura que la agremiación sindical de los maestros quiere un encuentro directo con la Ministra de Educación, pero ha sido imposible que les asignen un espacio en la agenda oficial.(Le recomendamos: Los descuentos anunciados por las principales universidades del país)",Fecode pide al Gobierno garantizar Internet a los alumnos rurales,https://www.eltiempo.com//vida/educacion/coronavirus-colombia-hoy-fecode-pide-al-gobierno-garantizar-internet-a-los-alumnos-rurales-512024
"Infame, no de otra forma puede calificarse un hecho tan brutal como el de la violación de una menor perteneciente a un grupo indígena por 7 soldados en servicio activo.Frente a este escalofriante hecho, nadie puede decir que al conocerlo se ha quedado tranquilo. Esto en razón a que se sale de toda lógica, que los individuos encargados de proteger a la población sean los causantes de una agresión, de la cual la menor difícilmente se repondrá.",El peor de los crímenes / Sexo con Esther,https://www.eltiempo.com//salud/el-peor-de-los-crimenes-columna-de-esther-balac-512026
"El cineasta colombiano Juan David Blanco, realizador audiovisual de EL TIEMPO, propone estos títulos, entre los muchos que están en la plataforma de pago para ver cine, que ofrece ahora ELTIEMPO.COM.",Películas para conmemorar el Día del Orgullo LGBTI,https://www.eltiempo.com//cultura/lgbti-peliculas-para-conmemorar-el-dia-del-orgullo-gay-durante-la-cuarentena-colombia-510730
