uid,body,title,url,newspapper_uid,host,n_tokens_title,n_tokens_body
cfe1efd3a65d450c9d0af90d47becc42,"La alcaldesa Claudia López anunció que, como parte de las medidas adoptadas en la ciudad por el aumento de casos de covid-19, se declara la alerta naranja en el Portal Américas de TransMilenio. (Le recomendamos: Claudia López pedirá autorización para declarar cuarentena estricta en Bogotá)",Las tres estaciones de TM que se cerrarán por alto riesgo de contagio,https://www.eltiempo.com//bogota/coronavirus-en-bogota-estaciones-que-se-cerraran-por-riesgo-de-contagio-512050,D:\Learning\Platzi\python\Webscreapper\eltiempo,www.eltiempo.com,7,25
18830cc7d323e2aac21f72b3ccca978f,"Miley Cyrus, Shakira, J Balvin, Coldplay, Justin Bieber, Gustavo Dudamel y una decena de otros artistas participaron este sábado en una transmisión global para urgir a los líderes mundiales el desarrollo y la distribución equitativa ""entre todos y en todas partes"" de tratamientos y vacunas contra el COVID-19.","Shakira, J Balvin y otros piden tratamiento igualitario de covid",https://www.eltiempo.com//cultura/gente/shakira-y-j-balvin-en-el-evento-the-global-goal-unife-for-our-future-512032,D:\Learning\Platzi\python\Webscreapper\eltiempo,www.eltiempo.com,7,26
15185b708c571a88d09796d9291b604e,"En pleno escándalo del espionaje ilegal por parte de miembros del Ejército, el comandante de esa institución, general Eduardo Enrique Zapateiro, recibió una notificación del delegado para el sector Defensa y Seguridad de la Contraloría General, con fecha del 8 de mayo de 2020.En esta se le notificó a Zapateiro que se acababa de abrir una investigación fiscal por la millonaria reubicación, modernización y ampliación de la planta de combustible, ubicada en el Campo Aéreo de Tolemaida.",Pagaron $16.000 millones por planta para aviación militar que no opera,https://www.eltiempo.com/unidad-investigativa/ejercito-paga-16-000-millones-por-planta-de-combustible-para-aviacion-militar-que-no-esta-operando-512000,D:\Learning\Platzi\python\Webscreapper\eltiempo,www.eltiempo.com,6,39
b61bde716dba08f49b593eda5d57e297,"Primero fue Nicolás Maduro y luego, Manuel Cristopher Figuera, general del Ejército venezolano en el exilio. Ambos han dicho que fichas del régimen venezolano tienen infiltrados a miembros de las Fuerzas Armadas de Colombia.Incluso, Jorge Rodríguez, ministro de Comunicaciones del régimen, aseguró que, por esa vía, lograron desarticular la operación de mercenarios contra Maduro (de marzo pasado), bautizada ‘Gedeón’ y calificada por algunos como un fiasco y por otros como un montaje. ",El rastro de Álex Saab en el espionaje venezolano a Colombia,https://www.eltiempo.com//unidad-investigativa/alex-saab-el-rastro-del-espionaje-venezolano-en-colombia-512014,D:\Learning\Platzi\python\Webscreapper\eltiempo,www.eltiempo.com,6,39
10df74b03c226eca1a0d0c446012d4e9,"El 17 de mayo pasado, por resistirse al hurto de su bicicleta, fue asesinada en Bosa Yenny Cerquera. Tres días después, cuando se estrenaba como domiciliario, le dispararon en el abdomen a Juan Carlos Gálvez por robarle el celular, en Antonio Nariño. El 17 de junio, tres apartamentos de un conjunto residencial fueron robados en Usaquén. Y hubo un asalto de 600 millones de pesos el miércoles pasado a una joyería del centro comercial Gran Estación, en Teusaquillo. Estos son hechos que han puesto en alerta a la ciudadanía y las autoridades. No obstante, en las localidades donde ocurrieron estos casos, y en toda la ciudad, los indicadores delictivos han bajado, a excepción del hurto de bicicletas y la violencia contra las mujeres. ","El rebrote criminal en Bogotá, marcado por golpes grandes",https://www.eltiempo.com//bogota/por-que-ha-aumentado-la-inseguridad-en-bogota-durante-cuarentena-512048,D:\Learning\Platzi\python\Webscreapper\eltiempo,www.eltiempo.com,6,60
d35da7f99a9d0bb6d06d83a0fd397aaa,"Les atribuyen, y la inglesa ‘The Economist’ lo recoge, a las fallas del Gobierno mexicano que hoy Latinoamérica sea el centro mundial de la pandemia. Allí están ocupadas más del 90 % de las camas hospitalarias; y el número de muertos registrados se había triplicado a 660 en la primera mitad de junio. ",el covilexico columna de maria isabel rueda 511986,https://www.eltiempo.com//opinion/columnistas/maria-isabel-rueda/el-covilexico-columna-de-maria-isabel-rueda-511986,D:\Learning\Platzi\python\Webscreapper\eltiempo,www.eltiempo.com,5,24
d857f276c6d874ef3a0ed20ca68f9942,“Las ligas no importan”. Que se lo cuenten a los fans del Liverpool... Los liverpoolianos de cuarenta para abajo bebieron mares y lloraron ríos el jueves por la noche. Llanto de emoción. ¡Qué pandemia ni contagio…! Una vida esperando gritar campeón; por fin se les dio: ¡los Reds son de nuevo los reyes de Inglaterra…! Treinta años después de su última liga,jorge barraza opinion sobre el overpool y su tecnico juergen klopp 512002,https://www.eltiempo.com//deportes/futbol-internacional/jorge-barraza-opinion-sobre-el-overpool-y-su-tecnico-juergen-klopp-512002,D:\Learning\Platzi\python\Webscreapper\eltiempo,www.eltiempo.com,7,31
a89285f46bce7636d627b86b9001a040,"En las últimas semanas hemos recibido varias consultas sobre la situación de los arrendadores y arrendatarios y de las copropiedades después del 30 de junio de 2020.(Lea también: Contracción de la economía será de 5,5 % este año, estima el Gobierno)",Fin de las normas transitorias para la propiedad horizontal,https://www.eltiempo.com//economia/finanzas-personales/normas-para-arrendamiento-y-propiedad-horizontal-a-partir-de-julio-de-2020-en-colombia-511460,D:\Learning\Platzi\python\Webscreapper\eltiempo,www.eltiempo.com,5,17
3ece5b1977af676be156bf4866d816fc,"Brasil, el segundo país más afectado en el mundo por la pandemia del coronavirus, apuesta por una solución a largo plazo y de riesgo con el acuerdo anunciado este sábado y que le permitirá producir la vacuna contra la covid-19 que viene siendo experimentada por la Universidad de Oxford.El Ministerio de Salud anunció este sábado haber alcanzado un acuerdo con la Universidad de Oxford y con la farmacéutica AstraZeneca que le permitirá contar con 100 millones de dosis de la vacuna en desarrollo y que, gracias a la transferencia de tecnología, lo habilita a producirla en el país con autonomía. (Le recomendamos: Efectos que posible vacuna contra el covid-19 les causó a voluntarios)",Brasil cierra acuerdo para producir vacuna de Oxford contra covid-19,https://www.eltiempo.com//mundo/latinoamerica/coronavirus-brasil-llega-a-un-acuerdo-con-oxford-para-adquirir-100-millones-de-vacunas-511950,D:\Learning\Platzi\python\Webscreapper\eltiempo,www.eltiempo.com,6,52
e58fb8928237684515698c97d1842f3b,"La Policía Metropolitana de Cali, en una rápida reacción, interceptó el vehículo en el cual estaba siendo transportada una mujer de 40 años en contra de su voluntad por tres hombres.De acuerdo con versiones preliminares, los sujetos habrían amenazado e ingresado a la fuerza al vehículo a la mujer, en la carrera 26 con calle 121, en el oriente de la capital del Valle.(Le recomendamos: En un día fueron asesinadas cuatro mujeres en el Valle del Cauca)",Cae presunta banda de secuestradores de la que hacía parte un policía,https://www.eltiempo.com//colombia/cali/investigan-banda-de-secuestradores-de-la-que-hacia-parte-un-policia-en-cali-511902,D:\Learning\Platzi\python\Webscreapper\eltiempo,www.eltiempo.com,7,34
0f2f18609f38e9b7a632cd1a903b8f01,"A comienzos de esta semana, El Celler de Can Roca (Girona, España), uno de los restaurantes 'top' del mundo, volvió a abrir sus puertas. Había sido de los primeros de su categoría –tres estrellas Michelin– en cancelar sus reservas y cerrar sus puertas, el 13 de marzo. Su reapertura se dio con expectativa ante los ojos del mundo gastronómico, que teme que la alta cocina se tarde mucho en volver a ser la misma.",Así replantearon su cocina los restaurantes 'top' del mundo,https://www.eltiempo.com//cultura/gastronomia/coronavirus-los-mejores-restaurantes-del-mundo-reabren-con-cambios-512036,D:\Learning\Platzi\python\Webscreapper\eltiempo,www.eltiempo.com,5,34
83eace1c9b2f0375b31adc4319f126e5,"En tiempos donde pareciera que la vida se vuelve monótona, hay quienes nos recuerdan que el mundo vive más de una pandemia, y desde hace siglos. Una tendencia en Twitter hizo que varios usuarios compartieran a las diez mujeres líderes que admiraban y, consideran, están marcando la diferencia en el mundo. En el Reino Unido, el nombre de Sharon Watson se repitió. Además de ser una de las coreógrafas de talla internacional más reconocidas, es un referente en la educación con diversidad.",Diversidad y activismo: las claves de la danzade Sharon Watson,https://www.eltiempo.com//cultura/arte-y-teatro/las-claves-de-la-danza-de-sharon-watson-509254,D:\Learning\Platzi\python\Webscreapper\eltiempo,www.eltiempo.com,6,40
